109.9083,-7.6025,118.6
109.925,-7.6025,119.4
109.9417,-7.6025,119.3
109.9583,-7.6025,118.6
109.975,-7.6025,117.8
109.9917,-7.6025,117.2
110.0083,-7.6025,117.3
110.025,-7.6025,118.4
110.0417,-7.6025,120.5
110.0583,-7.6025,123.1
110.075,-7.6025,125.8
110.0917,-7.6025,127.8
110.1083,-7.6025,128.5
110.125,-7.6025,127.7
110.1417,-7.6025,125.4
110.1583,-7.6025,122
110.175,-7.6025,117.8
110.1917,-7.6025,113.6
110.2083,-7.6025,109.7
110.225,-7.6025,106.5
110.2417,-7.6025,103.9
110.2583,-7.6025,102
110.275,-7.6025,100.7
110.2917,-7.6025,100.1
110.3083,-7.6025,100.5
110.325,-7.6025,102.3
110.3417,-7.6025,105.9
110.3583,-7.6025,111.6
110.375,-7.6025,119.1
110.3917,-7.6025,127.5
110.4083,-7.6025,136
110.425,-7.6025,142.8
110.4417,-7.6025,146.9
110.4583,-7.6025,146.9
110.475,-7.6025,142.8
110.4917,-7.6025,134.8
110.5083,-7.6025,123.8
109.9083,-7.619,111.4
109.925,-7.619,112.3
109.9417,-7.619,112.5
109.9583,-7.619,112.3
109.975,-7.619,111.9
109.9917,-7.619,112.2
110.0083,-7.619,113.4
110.025,-7.619,116
110.0417,-7.619,119.9
110.0583,-7.619,124.7
110.075,-7.619,129.8
110.0917,-7.619,134
110.1083,-7.619,136.6
110.125,-7.619,137.1
110.1417,-7.619,135.3
110.1583,-7.619,131.6
110.175,-7.619,126.6
110.1917,-7.619,121.1
110.2083,-7.619,115.9
110.225,-7.619,111.6
110.2417,-7.619,108.4
110.2583,-7.619,106.2
110.275,-7.619,104.9
110.2917,-7.619,104.5
110.3083,-7.619,104.8
110.325,-7.619,106
110.3417,-7.619,108.3
110.3583,-7.619,111.9
110.375,-7.619,116.8
110.3917,-7.619,122.5
110.4083,-7.619,128.3
110.425,-7.619,133.1
110.4417,-7.619,136.1
110.4583,-7.619,136.1
110.475,-7.619,132.9
110.4917,-7.619,126.7
110.5083,-7.619,118.1
109.9083,-7.6356,105.5
109.925,-7.6356,106.4
109.9417,-7.6356,106.8
109.9583,-7.6356,106.9
109.975,-7.6356,106.9
109.9917,-7.6356,107.8
110.0083,-7.6356,110
110.025,-7.6356,114
110.0417,-7.6356,119.8
110.0583,-7.6356,126.7
110.075,-7.6356,134.1
110.0917,-7.6356,140.5
110.1083,-7.6356,145
110.125,-7.6356,146.7
110.1417,-7.6356,145.3
110.1583,-7.6356,141.3
110.175,-7.6356,135.3
110.1917,-7.6356,128.5
110.2083,-7.6356,121.8
110.225,-7.6356,116.2
110.2417,-7.6356,112.1
110.2583,-7.6356,109.6
110.275,-7.6356,108.3
110.2917,-7.6356,107.9
110.3083,-7.6356,108.2
110.325,-7.6356,109
110.3417,-7.6356,110.3
110.3583,-7.6356,112.2
110.375,-7.6356,114.9
110.3917,-7.6356,118.2
110.4083,-7.6356,121.7
110.425,-7.6356,124.7
110.4417,-7.6356,126.5
110.4583,-7.6356,126.3
110.475,-7.6356,123.9
110.4917,-7.6356,119.1
110.5083,-7.6356,112.6
109.9083,-7.6521,101.9
109.925,-7.6521,102.9
109.9417,-7.6521,103.4
109.9583,-7.6521,103.5
109.975,-7.6521,103.8
109.9917,-7.6521,105.1
110.0083,-7.6521,108
110.025,-7.6521,113.2
110.0417,-7.6521,120.5
110.0583,-7.6521,129.3
110.075,-7.6521,138.7
110.0917,-7.6521,147
110.1083,-7.6521,153.1
110.125,-7.6521,155.8
110.1417,-7.6521,154.8
110.1583,-7.6521,150.4
110.175,-7.6521,143.3
110.1917,-7.6521,135.2
110.2083,-7.6521,127
110.225,-7.6521,120.1
110.2417,-7.6521,115.1
110.2583,-7.6521,112
110.275,-7.6521,110.6
